Wavelength(nm),Flux
6398.372090240673,765940.4519094077
6396.655791377854,762512.9280175637
6394.937918502982,770014.327054738
6393.218471616055,773058.9590868446
6391.497450717073,767562.2688674253
6389.7748558060375,771076.1328335874
6388.050686882949,775146.2743911312
6386.324943947807,774752.6245182845
6384.5976270006095,777020.2020232114
6382.868736041358,775339.4867985272
6381.138271070054,778921.9790069533
6379.406232086694,777768.6099678498
6377.672619091281,780826.6919594506
6375.937432083813,780824.8850222616
6374.200671064293,785210.6882019124
6372.462336032719,786391.3651036591
6370.722426989089,791511.9954203818
6368.980943933407,790515.0835195911
6367.23788686567,793339.6719557932
6365.493255785878,786860.1148724521
6363.7470506940335,789120.6105553544
6361.999271590134,793679.8528804736
6360.249918474182,798519.1594148303
6358.498991346174,809661.2952170792
6356.746490206114,802580.9333456396
6354.992415053998,802224.7615977095
6353.236765889829,803361.6028341918
6351.479542713606,801232.5659804886
6349.720745525329,801010.4649891459
6347.960374324998,803409.4494609799
6346.198429112613,802283.2379035453
6344.434909888174,801122.4052057795
6342.669816651681,807635.4376150019
6340.903149403134,802988.7325552002
6339.134908142533,799672.8984182839
6337.365092869878,801518.2512558335
6335.593703585169,803991.4095253673
6333.820740288406,802347.4098872067
6332.04620297959,802126.9065832418
6330.270091658718,806037.6110398127
6328.492406325794,805547.8762248654
6326.713146980815,800551.3067465652
6324.932313623782,802052.3626978648
6323.1499062546945,800234.6935102635
6321.365924873553,805862.734124947
6319.580369480357,804032.4092647114
6317.793240075109,813904.0447904913
6316.004536657806,810367.2502230352
6314.214259228449,798958.7660142909
6312.422407787038,803024.3053597594
6310.628982333574,802249.5909445925
6308.833982868055,799166.0980469335
6307.03740939048,799855.9966752831
6305.239261900854,791572.0141787287
6303.439540399173,799967.1121045852
6301.638244885437,797875.209758862
6299.835375359649,801490.3133420161
6298.030931821806,795878.5675329483
6296.224914271909,800647.7942751334
6294.417322709959,800897.4712538709
6292.608157135953,800385.848693992
6290.797417549894,805108.0359208691
6288.985103951782,791836.71371709
6287.171216341614,794931.1830713853
6285.355754719393,797627.9355369335
6283.538719085119,795720.0799151805
6281.720109438789,789265.8052367745
6279.899925780406,793776.9499467029
6278.07816810997,794187.4732910685
6276.254836427479,795550.817722845
6274.429930732933,800253.6227264523
6272.603451026334,800752.8152087177
6270.775397307681,799316.5024767416
6268.945769576975,798739.8466148518
6267.114567834214,800653.2019258102
6265.281792079398,796151.9228863785
6263.447442312529,797839.0985235091
6261.611518533606,820454.176581505
6259.77402074263,835442.2698601506
6257.934948939598,820283.1210390378
6256.094303124512,800142.8918477058
6254.252083297374,805265.8524565818
6252.408289458182,801155.9319541248
6250.562921606935,806848.0471226639
6248.715979743633,801668.3909026069
6246.867463868278,803727.3778653146
6245.017373980869,797306.4412437046
6243.165710081405,809550.7731797663
6241.31247216989,809823.0542376753
6239.457660246318,819752.3444318412
6237.601274310693,810404.5469130183
6235.743314363014,805447.1621854138
6233.883780403281,813904.7004189204
6232.022672431494,814402.997020666
6230.1599904476525,807402.0250079143
6228.295734451758,811833.545214446
6226.429904443809,811770.1646798722
6224.562500423807,811098.7936091351
6222.693522391749,813291.6223514016
6220.822970347638,817479.0327033483
6218.950844291473,816975.4655457389
6217.077144223254,816347.640020711
6215.2018701429815,819112.6172266331
6213.325022050654,817289.9055039457
6211.446599946273,825506.4717124233
6209.566603829838,822008.7181864557
6207.685033701348,823060.952254925
6205.801889560807,827473.7655843096
6203.917171408209,819802.6371686981
6202.030879243558,817754.7482832386
6200.143013066853,824608.6378291317
6198.253572878094,824169.2334511091
6196.362558677282,821739.8301042191
6194.4699704644145,825000.9336634309
6192.575808239492,826654.7201685143
6190.680072002518,823728.0111192148
6188.782761753489,826264.6540601823
6186.883877492406,825971.5244107214
6184.983419219269,830149.8411042615
6183.081386934078,835683.1193741413
6181.177780636833,831808.7403062253
6179.272600327534,830184.2096115282
6177.365846006181,833840.8423191196
6175.457517672775,833016.6628958238
6173.547615327313,834575.8773701458
6171.636138969799,829740.4853123233
6169.72308860023,824912.7281145281
6167.808464218607,826105.3480043164
6165.892265824929,833984.1571702965
6163.974493419198,835196.413371155
6162.0551470014125,833571.0380706594
6160.134226571574,829760.6925707745
6158.211732129681,838240.2386401179
6156.287663675735,833631.8592716033
6154.362021209733,846064.7745761301
6152.434804731677,839919.3853138086
6150.50601424157,841819.6627985804
6148.575649739406,845292.1536767754
6146.643711225189,845914.7502713483
6144.710198698918,839823.6571829123
6142.775112160593,846040.531807024
6140.838451610215,849344.6789145785
6138.900217047782,854406.9655165534
6136.960408473294,852601.0327458327
6135.019025886752,851629.6224489842
6133.076069288159,854396.5224054297
6131.1315386775095,859110.920741483
6129.185434054806,858015.9204395857
6127.237755420049,860896.6954158968
6125.288502773238,861500.4251953663
6123.337676114373,856568.0954221244
6121.385275443455,866530.7288117544
6119.4313007604815,861909.6754913378
6117.475752065454,870833.9558876841
6115.518629358373,870433.0098068957
6113.5599326392385,874429.7189092027
6111.59966190805,879634.610669702
6109.637817164806,873448.972918019
6107.674398409509,880690.0170938311
6105.709405642158,872020.2066712513
6103.742838862753,889572.9006455991
6101.774698071295,885159.094524041
6099.804983267782,883919.2947158447
6097.833694452213,883160.8899462227
6095.860831624593,891758.5496048931
6093.886394784919,893294.6205042871
6091.91038393319,884050.4868548649
6089.932799069406,899899.0852099134
6087.953640193569,894210.4796075817
6085.972907305678,905132.5791875699
6083.990600405733,894327.1227045439
6082.006719493735,897699.8422604086
6080.02126456968,902017.0588842271
6078.034235633574,895830.1924074763
6076.045632685414,902069.5097498443
6074.055455725198,896290.4794816154
6072.063704752929,900736.7070042393
6070.070379768606,903482.9646673076
6068.075480772229,908901.8741102532
6066.079007763798,904701.7762579954
6064.080960743314,904106.5384694245
6062.081339710775,904312.0581065352
6060.080144666182,907569.9080150746
6058.077375609534,901954.8165723671
6056.073032540834,905259.9983007546
6054.067115460078,908183.6868456699
6052.059624367269,909498.968340259
6050.050559262406,911085.7492501135
6048.039920145489,909850.3451819284
6046.027707016518,913759.83578925
6044.013919875493,906987.7512860873
6041.998558722414,908078.862872345
6039.981623557281,909913.7652105117
6037.963114380093,916400.0743248059
6035.943031190854,907064.9208649453
6033.921373989558,906093.0116525019
6031.898142776209,913850.0863213764
6029.873337550806,916391.3147948958
6027.846958313349,913860.3935533657
6025.819005063838,910001.9449904804
6023.789477802274,917827.1912569536
6021.758376528654,910904.7289206933
6019.725701242981,916410.8402626866
6017.691451945254,908887.752048691
6015.6556286354735,917417.5674554963
6013.618231313639,919792.7635168498
6011.57925997975,911078.429198508
6009.538714633806,912237.3838337216
6007.496595275809,920275.1284346431
6005.452901905758,914447.480549585
6003.407634523653,917284.9142145868
6001.360793129494,915470.4646814023
5999.312377723281,917473.0707032314
5997.262388305014,921418.1847039718
5995.210824874694,917849.4479560223
5993.157687432318,917974.7353834604
5991.102975977889,919659.9833755406
5989.046690511406,929049.6761286382
5986.988831032869,919133.2120845972
5984.929397542279,923432.8904678007
5982.868390039633,926428.2752134512
5980.805808524934,936200.8362663426
5978.741652998181,924361.4772692411
5976.675923459375,924586.5711335465
5974.608619908514,939665.4401659855
5972.539742345599,931452.407334227
5970.469290770629,927386.6826264309
5968.397265183606,933430.093785922
5966.323665584529,933203.0835630611
5964.248491973399,935155.2611827517
5962.171744350213,930527.5424656774
5960.093422714974,930989.5580695589
5958.013527067681,931572.3032236871
5955.932057408335,945805.1627223697
5953.849013736933,939617.4332216049
5951.764396053478,938672.1474401699
5949.67820435797,943145.5791905839
5947.590438650406,943338.5760913005
5945.501098930789,937886.6379190914
5943.410185199118,941214.045382238
5941.3176974553935,939335.3938862776
5939.2236356996145,943784.1594470986
5937.127999931781,946153.2176981631
5935.0307901518945,950309.6766030545
5932.9320063599525,945998.0468849249
5930.831648555958,950195.8952918914
5928.729716739909,948186.6823614048
5926.626210911806,951561.0073278268
5924.521131071649,948115.5025545737
5922.414477219438,952628.8950762576
5920.306249355173,949457.5881094299
5918.196447478855,953990.5581513614
5916.085071590481,956095.377231951
5913.972121690054,949054.0513373133
5911.857597777573,952297.3861109469
5909.741499853038,945745.2597984277
5907.623827916449,952974.2458105112
5905.504581967806,964586.7957857295
5903.383762007109,951658.2892691158
5901.2613680343575,951200.6128143297
5899.137400049553,947085.5693046176
5897.011858052694,947301.1272694538
5894.8847420437805,937597.490229975
5892.756052022814,949225.522088124
5890.625787989793,949928.3658490252
5888.493949944718,951387.2335214115
5886.360537887588,946683.1376377025
5884.225551818406,945521.5165102094
5882.08899173717,946439.0558321385
5879.9508576438775,945318.8253790409
5877.811149538534,952606.311511946
5875.669867421135,939157.9849837522
5873.527011291681,951450.8298932561
5871.382581150175,949289.9123896571
5869.236576996614,946466.629151579
5867.088998830998,943534.220305145
5864.939846653329,954295.1934684501
5862.789120463606,947136.1559828349
5860.63682026183,956167.3087526769
5858.482946047999,950410.1138108714
5856.327497822113,949507.7293377559
5854.170475584175,962229.5152529193
5852.01187933418,954987.8703853054
5849.851709072135,956455.0693545988
5847.6899647980335,963968.4253384023
5845.526646511879,963409.4188691461
5843.361754213668,964946.4013687224
5841.195287903406,956331.1676311987
5839.02724758109,959866.2594679785
5836.857633246718,964889.7861639522
5834.686444900292,968949.383758079
5832.513682541814,967896.9059036378
5830.339346171281,976332.8599221362
5828.163435788694,977255.6292142138
5825.985951394053,981672.2707240167
5823.806892987358,975248.2763468608
5821.626260568609,983613.9267231072
5819.444054137805,981744.5592257052
5817.260273694949,981469.9802209735
5815.074919240038,990732.9711030073
5812.8879907730725,991890.7263625305
5810.699488294054,991639.9681292049
5808.509411802981,997190.3459458017
5806.317761299854,997995.5412934009
5804.124536784674,992793.143770735
5801.929738257438,999401.7071232067
5799.733365718149,1025133.9815585326
5797.535419166807,1011227.8342177493
5795.335898603409,1001778.3814646973
5793.134804027958,1015357.6239950436
5790.932135440453,1013845.4733058199
5788.727892840894,1014473.5078592775
5786.522076229281,1023741.9910749663
5784.314685605615,1029075.485404689
5782.105720969894,1034293.2811436397
5779.895182322118,1031318.2715834093
5777.683069662289,1046343.3283452494
5775.469382990406,1038535.7899252112
5773.25412230647,1051015.488685041
5771.037287610478,1062605.00014292
5768.8188789024325,1053639.2872469104
5766.598896182334,1070901.7624413776
5764.377339450181,1064208.7933960003
5762.154208705974,1069641.5096540942
5759.929503949713,1063728.2588675774
5757.703225181397,1069807.3504580485
5755.47537240103,1084488.9660314883
5753.245945608606,1075524.7375902634
5751.014944804129,1085395.8657200106
5748.782369987598,1089170.5193179063
5746.548221159012,1084344.7553448211
5744.312498318374,1088926.0577324296
5742.075201465682,1095495.8460363178
5739.836330600934,1099462.944601114
5737.595885724133,1108619.231088053
5735.353866835278,1096929.1632465958
5733.110273934369,1113335.0363035079
5730.8651070214055,1107937.4826588305
5728.618366096389,1108641.3575327327
5726.370051159319,1120237.7338746605
5724.1201622101935,1110543.975384365
5721.868699249014,1115392.946825419
5719.615662275782,1119332.4035912994
5717.361051290493,1105375.3330723313
5715.104866293153,1116165.9182583268
5712.847107283759,1110323.518144514
5710.587774262309,1114078.6664951933
5708.326867228807,1104516.2379689503
5706.064386183249,1114126.847318549
5703.800331125639,1101409.7206431108
5701.534702055974,1095704.4793473908
5699.2674989742545,1091729.5905882674
5696.998721880481,1076272.619564311
5694.728370774655,1064206.8293525171
5692.456445656773,1064509.9019699958
5690.182946526838,1054330.9155092074
5687.907873384849,1047049.5696968806
5685.6312262308065,1026364.1651125511
5683.35300506471,1023784.8964413957
5681.073209886558,1019340.1729112993
5678.791840696354,1009748.5345399982
5676.5088974940945,1005147.8914649523
5674.224380279781,995798.720389836
5671.938289053414,987387.518741694
5669.650623814993,985064.0133963518
5667.361384564519,972517.9199183383
5665.070571301988,978979.3951352177
5662.7781840274065,971420.4663005614
