Wavelength(A),Weight
4.483498349834982946e+03,1.528462504159485480e+00
4.483883388338834266e+03,1.527452833116713204e+00
4.484268426842683766e+03,1.526444797513333729e+00
4.484653465346535086e+03,1.525437472387716653e+00
4.485038503850384586e+03,1.524430043471316498e+00
4.485423542354235906e+03,1.523421680437822223e+00
4.485808580858085406e+03,1.522413317404332611e+00
4.486193619361935816e+03,1.521403937612555879e+00
4.486578657865786226e+03,1.520393552616565724e+00
4.486963696369636637e+03,1.519383167620575348e+00
4.487348734873487047e+03,1.518374906354269527e+00
4.487733773377337457e+03,1.517366866170233308e+00
4.488118811881187867e+03,1.516357869802516634e+00
4.488503850385038277e+03,1.515346730875070991e+00
4.488888888888888687e+03,1.514335591947625348e+00
4.489273927392739097e+03,1.513324366348752559e+00
4.489658965896589507e+03,1.512313105593999563e+00
4.490044004400439917e+03,1.511302114604126778e+00
4.490429042904290327e+03,1.510293214292075081e+00
4.490814081408140737e+03,1.509284313980023384e+00
4.491199119911991147e+03,1.508272895032045646e+00
4.491584158415841557e+03,1.507259124429529695e+00
4.491969196919691967e+03,1.506245353827013522e+00
4.492354235423542377e+03,1.505233343166698434e+00
4.492739273927392787e+03,1.504221485544835257e+00
4.493124312431243197e+03,1.503209931146560541e+00
4.493509350935093607e+03,1.502199012712802872e+00
4.493894389438944017e+03,1.501188094279045426e+00
4.494279427942794428e+03,1.500174422473210756e+00
4.494664466446644838e+03,1.499159710022811565e+00
4.495049504950495248e+03,1.498145309873958553e+00
4.495434543454345658e+03,1.497133026435584657e+00
4.495819581958196068e+03,1.496120742997210984e+00
4.496204620462046478e+03,1.495108013330207486e+00
4.496589658965896888e+03,1.494094890214304305e+00
4.496974697469746388e+03,1.493081767098403567e+00
4.497359735973597708e+03,1.492067068043852585e+00
4.497744774477447208e+03,1.491052258143469089e+00
4.498129812981298528e+03,1.490038284220048803e+00
4.498514851485148029e+03,1.489025953912367362e+00
4.498899889988999348e+03,1.488013623604681035e+00
4.499284928492848849e+03,1.486999568688950557e+00
4.499669966996700168e+03,1.485984907829846602e+00
4.500055005500549669e+03,1.484970301591548747e+00
4.500440044004400079e+03,1.483956023078055741e+00
4.500825082508250489e+03,1.482941744564562736e+00
4.501210121012100899e+03,1.481928851074257869e+00
4.501595159515951309e+03,1.480917110561371874e+00
4.501980198019801719e+03,1.479905370048485658e+00
4.502365236523652129e+03,1.478890110471430930e+00
4.502750275027502539e+03,1.477874660101740512e+00
4.503135313531352949e+03,1.476859988038647042e+00
4.503520352035203359e+03,1.475846752362524716e+00
4.503905390539053769e+03,1.474833516686402612e+00
4.504290429042904179e+03,1.473821373974075755e+00
4.504675467546754589e+03,1.472809587302985390e+00
4.505060506050604999e+03,1.471797464869705419e+00
4.505445544554455410e+03,1.470783541530136018e+00
4.505830583058305820e+03,1.469769618190566396e+00
4.506215621562156230e+03,1.468757177591215823e+00
4.506600660066006640e+03,1.467745902002037584e+00
4.506985698569857050e+03,1.466734626412859344e+00
4.507370737073707460e+03,1.465723707722275337e+00
4.507755775577557870e+03,1.464712802799293057e+00
4.508140814081408280e+03,1.463701841849222252e+00
4.508525852585258690e+03,1.462690783727169430e+00
4.508910891089109100e+03,1.461679725605116831e+00
4.509295929592959510e+03,1.460670734419519778e+00
4.509680968096809920e+03,1.459662365619992963e+00
4.510066006600660330e+03,1.458653951488668943e+00
4.510451045104509831e+03,1.457645318253661726e+00
4.510836083608361150e+03,1.456636685018649624e+00
4.511221122112210651e+03,1.455628888591586678e+00
4.511606160616061970e+03,1.454621712484835738e+00
4.511991199119911471e+03,1.453614536378089461e+00
4.512376237623762790e+03,1.452610071169342376e+00
4.512761276127612291e+03,1.451605669373418506e+00
4.513146314631463611e+03,1.450601143086903910e+00
4.513531353135313111e+03,1.449596413684174578e+00
4.513916391639163521e+03,1.448591684281442804e+00
4.514301430143013931e+03,1.447589040765211887e+00
4.514686468646864341e+03,1.446586975816039677e+00
4.515071507150714751e+03,1.445585353428567865e+00
4.515456545654565161e+03,1.444585671503936464e+00
4.515841584158415571e+03,1.443585989579305284e+00
4.516226622662265981e+03,1.442586909098998893e+00
4.516611661166116392e+03,1.441588249045793413e+00
4.516996699669966802e+03,1.440589588992588155e+00
4.517381738173817212e+03,1.439593811066768536e+00
4.517766776677667622e+03,1.438598058058476736e+00
4.518151815181518032e+03,1.437603229337460542e+00
4.518536853685368442e+03,1.436609820536026927e+00
4.518921892189218852e+03,1.435616411734593312e+00
4.519306930693069262e+03,1.434624794602932019e+00
4.519691969196919672e+03,1.433633633415907882e+00
4.520077007700770082e+03,1.432643069459789364e+00
4.520462046204620492e+03,1.431654894427292879e+00
4.520847084708470902e+03,1.430666719394796393e+00
4.521232123212321312e+03,1.429680208302545941e+00
4.521617161716171722e+03,1.428694793360505200e+00
4.522002200220022132e+03,1.427709395110526858e+00
4.522387238723872542e+03,1.426726901279426585e+00
4.522772277227722952e+03,1.425744407448326312e+00
4.523157315731573362e+03,1.424763156609257342e+00
4.523542354235423772e+03,1.423783705066345995e+00
4.523927392739274183e+03,1.422804253523434648e+00
4.524312431243124593e+03,1.421827752125130795e+00
4.524697469746974093e+03,1.420851936323815679e+00
4.525082508250825413e+03,1.419876785088730387e+00
4.525467546754674913e+03,1.418904070596509914e+00
4.525852585258526233e+03,1.417931356104285001e+00
4.526237623762375733e+03,1.416960775976928044e+00
4.526622662266227053e+03,1.415991519946287358e+00
4.527007700770076553e+03,1.415022354149568562e+00
4.527392739273927873e+03,1.414057609814787231e+00
4.527777777777777374e+03,1.413092865480010341e+00
4.528162816281627784e+03,1.412129444345367357e+00
4.528547854785478194e+03,1.411167829200099089e+00
4.528932893289328604e+03,1.410206214054830820e+00
4.529317931793179014e+03,1.409248302926568996e+00
4.529702970297029424e+03,1.408291173615045411e+00
4.530088008800879834e+03,1.407335130864377559e+00
4.530473047304730244e+03,1.406382755256598172e+00
4.530858085808580654e+03,1.405430379648818784e+00
4.531243124312431064e+03,1.404480030172215343e+00
4.531628162816281474e+03,1.403530863369465642e+00
4.532013201320131884e+03,1.402581911698408623e+00
4.532398239823982294e+03,1.401639019570026568e+00
4.532783278327832704e+03,1.400696127441644512e+00
4.533168316831683114e+03,1.399755202732728243e+00
4.533553355335533524e+03,1.398816811237110658e+00
4.533938393839383934e+03,1.397878419741493072e+00
4.534323432343234344e+03,1.396942793965919583e+00
4.534708470847084754e+03,1.396007694994164217e+00
4.535093509350935165e+03,1.395074615461933787e+00
4.535478547854785575e+03,1.394147831829399165e+00
4.535863586358635985e+03,1.393221048196864542e+00
4.536248624862486395e+03,1.392296550120028398e+00
4.536633663366336805e+03,1.391373306064903170e+00
4.537018701870187215e+03,1.390450288645101562e+00
4.537403740374037625e+03,1.389531710611341841e+00
4.537788778877888035e+03,1.388613132577582343e+00
4.538173817381738445e+03,1.387698242368443191e+00
4.538558855885588855e+03,1.386787833566438088e+00
4.538943894389438356e+03,1.385877424764435206e+00
4.539328932893289675e+03,1.384969930507312208e+00
4.539713971397139176e+03,1.384062933379922811e+00
4.540099009900990495e+03,1.383157636631849874e+00
4.540484048404839996e+03,1.382257252090707933e+00
4.540869086908691315e+03,1.381356867549561773e+00
4.541254125412540816e+03,1.380461175209139579e+00
4.541639163916392135e+03,1.379567900063023433e+00
4.542024202420241636e+03,1.378674843752162094e+00
4.542409240924092046e+03,1.377785050075945206e+00
4.542794279427942456e+03,1.376895256399728096e+00
4.543179317931792866e+03,1.376009618906031573e+00
4.543564356435643276e+03,1.375128749548110152e+00
4.543949394939493686e+03,1.374247880190188731e+00
4.544334433443344096e+03,1.373371935153640644e+00
4.544719471947194506e+03,1.372496735244668864e+00
4.545104510451044916e+03,1.371622499249621097e+00
4.545489548954895326e+03,1.370750850602474813e+00
4.545874587458745737e+03,1.369879201955328529e+00
4.546259625962596147e+03,1.369015345585986365e+00
4.546644664466446557e+03,1.368155253283041217e+00
4.547029702970296967e+03,1.367295459540519786e+00
4.547414741474147377e+03,1.366439237465288281e+00
4.547799779977997787e+03,1.365583015390056776e+00
4.548184818481848197e+03,1.364729435203951402e+00
4.548569856985698607e+03,1.363878717064399337e+00
4.548954895489549017e+03,1.363027998924847051e+00
4.549339933993399427e+03,1.362186359411443393e+00
4.549724972497249837e+03,1.361345924505392935e+00
4.550110011001100247e+03,1.360506547019021850e+00
4.550495049504950657e+03,1.359669813081850087e+00
4.550880088008801067e+03,1.358833079144678324e+00
4.551265126512651477e+03,1.358001688158773979e+00
4.551650165016501887e+03,1.357172713694397181e+00
4.552035203520352297e+03,1.356344496070355898e+00
4.552420242024201798e+03,1.355523799547151631e+00
4.552805280528053117e+03,1.354703103023943589e+00
4.553190319031902618e+03,1.353884285932402731e+00
4.553575357535753938e+03,1.353067391727588831e+00
4.553960396039603438e+03,1.352250497522778705e+00
4.554345434543454758e+03,1.351442441820433160e+00
4.554730473047304258e+03,1.350635399449584551e+00
4.555115511551155578e+03,1.349830210415846166e+00
4.555500550055005078e+03,1.349029345835377924e+00
4.555885588558855488e+03,1.348228481254907907e+00
4.556270627062705898e+03,1.347430365252907603e+00
4.556655665566556308e+03,1.346633411251561219e+00
4.557040704070406719e+03,1.345837711841684659e+00
4.557425742574257129e+03,1.345052625597484841e+00
4.557810781078107539e+03,1.344267539353284802e+00
4.558195819581957949e+03,1.343484578587985867e+00
4.558580858085808359e+03,1.342703671656231501e+00
4.558965896589658769e+03,1.341922764724477135e+00
4.559350935093509179e+03,1.341147061086003678e+00
4.559735973597359589e+03,1.340371863096720295e+00
4.560121012101209999e+03,1.339599758206153179e+00
4.560506050605060409e+03,1.338834401894603010e+00
4.560891089108910819e+03,1.338069045583052841e+00
4.561276127612761229e+03,1.337306624640894004e+00
4.561661166116611639e+03,1.336545361473913340e+00
4.562046204620462049e+03,1.335784986074044056e+00
4.562431243124312459e+03,1.335031120966326146e+00
4.562816281628162869e+03,1.334277255858608235e+00
4.563201320132013279e+03,1.333527434592828964e+00
4.563586358635863689e+03,1.332781303609037238e+00
4.563971397139714099e+03,1.332035172625245512e+00
4.564356435643564510e+03,1.331292945699681818e+00
4.564741474147414920e+03,1.330551032062741612e+00
4.565126512651265330e+03,1.329811842881259976e+00
4.565511551155115740e+03,1.329078221065281173e+00
4.565896589658966150e+03,1.328344599249302371e+00
4.566281628162816560e+03,1.327615200885752023e+00
4.566666666666666060e+03,1.326887353321142049e+00
4.567051705170517380e+03,1.326160083822401470e+00
4.567436743674366880e+03,1.325436541003653490e+00
4.567821782178218200e+03,1.324712998184902180e+00
4.568206820682067701e+03,1.323994117605368892e+00
4.568591859185919020e+03,1.323279254487283563e+00
4.568976897689768521e+03,1.322564391369201342e+00
4.569361936193619840e+03,1.321853685170069292e+00
4.569746974697469341e+03,1.321143244306192788e+00
4.570132013201319751e+03,1.320434558827209059e+00
4.570517051705170161e+03,1.319729237835939983e+00
4.570902090209020571e+03,1.319023916844671129e+00
4.571287128712870981e+03,1.318323716505732213e+00
4.571672167216721391e+03,1.317625262289618515e+00
4.572057205720571801e+03,1.316927463657167729e+00
4.572442244224422211e+03,1.316233422023401101e+00
4.572827282728272621e+03,1.315539380389634250e+00
4.573212321232123031e+03,1.314848399983634897e+00
4.573597359735973441e+03,1.314159909799186954e+00
4.573982398239823851e+03,1.313471419614739233e+00
4.574367436743674261e+03,1.312788312503238020e+00
4.574752475247524671e+03,1.312105463263494753e+00
4.575137513751375081e+03,1.311424209487830339e+00
4.575522552255225492e+03,1.310745827547507680e+00
4.575907590759075902e+03,1.310067445607185022e+00
4.576292629262926312e+03,1.309393215717790993e+00
4.576677667766776722e+03,1.308720297002374355e+00
4.577062706270627132e+03,1.308048165747965896e+00
4.577447744774477542e+03,1.307380082319442138e+00
4.577832783278327952e+03,1.306711998890918602e+00
4.578217821782178362e+03,1.306046453315555134e+00
4.578602860286028772e+03,1.305382855991102709e+00
4.578987898789879182e+03,1.304719258666650283e+00
4.579372937293729592e+03,1.304060681312440018e+00
4.579757975797580002e+03,1.303402266848119551e+00
4.580143014301430412e+03,1.302745521604527168e+00
4.580528052805280822e+03,1.302091601196013304e+00
4.580913091309130323e+03,1.301437680787500994e+00
4.581298129812981642e+03,1.300787253413578481e+00
4.581683168316831143e+03,1.300137844304356083e+00
4.582068206820682462e+03,1.299489243136212613e+00
4.582453245324531963e+03,1.298844394984710826e+00
4.582838283828383283e+03,1.298199546833206153e+00
4.583223322332232783e+03,1.297557306831056634e+00
4.583608360836084103e+03,1.296916955488779610e+00
4.583993399339933603e+03,1.296276604146505473e+00
4.584378437843784013e+03,1.295640627188050509e+00
4.584763476347634423e+03,1.295004726526987504e+00
4.585148514851484833e+03,1.294370541702474897e+00
4.585533553355335243e+03,1.293739089506542594e+00
4.585918591859185653e+03,1.293107637310610292e+00
4.586303630363036063e+03,1.292479731095769635e+00
4.586688668866886474e+03,1.291852775614989568e+00
4.587073707370736884e+03,1.291226612759756698e+00
4.587458745874587294e+03,1.290603797860193191e+00
4.587843784378437704e+03,1.289980982960629685e+00
4.588228822882288114e+03,1.289360762850046971e+00
4.588613861386138524e+03,1.288742314181941850e+00
4.588998899889988934e+03,1.288123865513836730e+00
4.589383938393839344e+03,1.287509887024589572e+00
4.589768976897689754e+03,1.286895921343877980e+00
4.590154015401540164e+03,1.286283397109085902e+00
4.590539053905390574e+03,1.285673035043173540e+00
4.590924092409240984e+03,1.285062672977261178e+00
4.591309130913091394e+03,1.284455894805693443e+00
4.591694169416941804e+03,1.283849996665121118e+00
4.592079207920792214e+03,1.283244965384781722e+00
4.592464246424642624e+03,1.282643281148119652e+00
4.592849284928493034e+03,1.282041596911457582e+00
4.593234323432343444e+03,1.281442163712789961e+00
4.593619361936193854e+03,1.280844178364851649e+00
4.594004400440044265e+03,1.280246243834258335e+00
4.594389438943893765e+03,1.279652705004027169e+00
4.594774477447745085e+03,1.279059166173793116e+00
4.595159515951594585e+03,1.278467304104253799e+00
4.595544554455445905e+03,1.277877812627413956e+00
4.595929592959295405e+03,1.277288321150577000e+00
4.596314631463146725e+03,1.276702122338579937e+00
4.596699669966996225e+03,1.276116660346690468e+00
4.597084708470847545e+03,1.275532163894338433e+00
4.597469746974697046e+03,1.274951090718540181e+00
4.597854785478547456e+03,1.274370017542740818e+00
4.598239823982397866e+03,1.273791284540339408e+00
4.598624862486248276e+03,1.273213968523665418e+00
4.599009900990098686e+03,1.272636758763035614e+00
4.599394939493949096e+03,1.272063574925863527e+00
4.599779977997799506e+03,1.271490391088691219e+00
4.600165016501649916e+03,1.270919050395762140e+00
4.600550055005500326e+03,1.270350167228490035e+00
4.600935093509350736e+03,1.269781284061218152e+00
4.601320132013201146e+03,1.269215284555607948e+00
4.601705170517051556e+03,1.268649869709922218e+00
4.602090209020901966e+03,1.268085451310416278e+00
4.602475247524752376e+03,1.267524289588668474e+00
4.602860286028602786e+03,1.266963127866920669e+00
4.603245324532453196e+03,1.266404526247802975e+00
4.603630363036303606e+03,1.265847382624353923e+00
4.604015401540154016e+03,1.265290382354014698e+00
4.604400440044004426e+03,1.264736822558313323e+00
4.604785478547854837e+03,1.264183262762611948e+00
4.605170517051705247e+03,1.263631560781866447e+00
4.605555555555555657e+03,1.263082196052194295e+00
